GEOID,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,total_population00,median_income00,median_home_value00,educational_attainment_00,white_alone00,black_alone00,native00,asian00,native_hawaiian_pacific_islander00,hispanic_or_latino00,educational_attainment_pct,educational_attainment_pct00,educational_attainment_change,home_pct_change,has_pop_500+_2000,has_pop_500+_2016,median_40th_home_2000,median_40th_income_2000,educational_is_upper3rd,median_home_higher,median_home_top_third,gentrified,pct_white_alone_change,pct_white_alone_2016,pct_black_alone_change,pct_black_alone_2016,pct_native_alone_change,pct_native_alone_2016,pct_asian_alone_change,pct_asian_alone_2016,pct_hispanic_or_latino_alone_change,pct_hispanic_or_latino_alone_2016,pct_native_hawaiian_pacific_islander_change,pct_native_hawaiian_pacific_islander_2016,low_population,eligible_for_gentrification,eligible_not_gentrified_highpop,not_eligible_highpop
36005007800,"Census Tract 78, Bronx County, New York",6535,40083.0,411900.0,571.0,225.0,879.0,0.0,584.0,0.0,158.0,0.0,4689.0,6171.0,34353.0,208600.0,435.0,520.0,1083.0,39.0,432.0,3.0,3938.0,8.737566947207345,7.049100631988333,1.6884663152190118,0.2909929594561787,True,True,False,True,False,True,False,False,-4.983511865418833,3.442999234889059,-4.099179504995165,13.450650344299925,-0.035201798475654966,0.0,-0.3899276138841792,8.936495791889824,7.937487299294752,71.75210405508798,-0.04861448711716091,0.0,False,False,False,True
36005007900,"Census Tract 79, Bronx County, New York",6693,25651.0,,255.0,9.0,1672.0,0.0,0.0,38.0,0.0,55.0,4919.0,6598.0,14767.0,178400.0,179.0,96.0,1420.0,12.0,19.0,0.0,5021.0,3.809950694755715,2.712943316156411,1.097007378599304,,True,True,True,True,False,False,False,False,-1.320517511452678,0.1344688480502017,3.4596505367907113,24.98132377110414,-0.0025814975375909877,0.0,-0.004087371101185788,0.0,-2.6041218725893316,73.49469595099357,0.567757358434185,0.567757358434185,False,True,True,False
36005008300,"Census Tract 83, Bronx County, New York",6887,22704.0,405600.0,514.0,23.0,945.0,9.0,250.0,13.0,16.0,42.0,5598.0,6204.0,25886.0,183100.0,162.0,61.0,1086.0,2.0,25.0,0.0,5019.0,7.463336721359083,2.611218568665377,4.852118152693706,0.3679980276134123,True,True,False,True,False,True,False,False,-0.6492740834192041,0.3339625381152897,-3.783331306509419,13.721504283432553,-0.0031970455741421114,0.13068099317554813,-0.039963069676776375,3.63002758820967,0.38415802598396454,81.28357775519093,0.18876143458690287,0.18876143458690287,False,False,False,True
36005008400,"Census Tract 84, Bronx County, New York",2528,66958.0,442500.0,365.0,39.0,639.0,0.0,158.0,0.0,31.0,57.0,1604.0,2079.0,39911.0,207800.0,190.0,20.0,773.0,0.0,26.0,0.0,1251.0,14.438291139240507,9.139009139009138,5.2992820002313685,0.3425536723163842,True,True,False,True,False,True,False,False,0.5807205569863797,1.5427215189873418,-11.904438447159968,25.276898734177216,0.0,0.0,-0.22212023794302294,6.25,3.2762069154474247,63.4493670886076,0.0,0.0,False,False,False,True
36005008500,"Census Tract 85, Bronx County, New York",6406,28403.0,251100.0,523.0,51.0,1177.0,7.0,62.0,0.0,37.0,11.0,5068.0,5424.886309,18402.99967,219600.0028,214.8766632,104.9397659,1268.272095,20.98795319,23.98623276,2.998279095,3988.710693,8.1642210427724,3.9609431601085374,4.203277882663863,-0.22437277546794102,True,True,False,True,False,False,False,False,-1.1382854748248965,0.7961286294099281,-5.005377473793107,18.37339993755854,-0.05925320520239019,0.10927255697783327,-0.0677179503353263,0.9678426475179519,5.587169304877037,79.1133312519513,-0.05526897568389206,0.0,False,False,False,True
36005008600,"Census Tract 86, Bronx County, New York",3849,21747.0,391000.0,243.0,21.0,1013.0,0.0,130.0,0.0,0.0,7.0,2678.0,4381.0,14409.0,195200.0,97.0,66.0,1611.0,0.0,30.0,0.0,2649.0,6.3133281371784875,2.214106368409039,4.099221768769448,0.30107416879795396,True,True,False,True,False,True,False,False,-0.9609091053036184,0.5455962587685114,-10.453902094645805,26.318524292023902,0.0,0.0,0.09464806132482739,3.3775006495193556,9.110866267567346,69.57651338009873,0.0,0.0,False,False,False,True
36005008700,"Census Tract 87, Bronx County, New York",6420,29152.0,335700.0,299.0,120.0,1248.0,59.0,0.0,0.0,12.0,49.0,4952.0,5206.113553,19614.27349,136451.9029,150.1233261,66.06022901,887.7279106000002,14.0120458,19.01376663,1.001720829,4215.289276,4.657320872274143,2.8835968438201296,1.7737240284540134,0.4309423173666965,True,True,True,True,False,True,True,False,0.600261680287913,1.8691588785046727,2.387609079676931,19.439252336448597,-0.05088982368572839,0.9190031152647975,-0.06905538600239841,0.0,-3.8341061249629576,77.13395638629284,-0.01924124049162859,0.0,False,True,True,False
36005008900,"Census Tract 89, Bronx County, New York",3323,26711.0,56600.0,185.0,52.0,621.0,56.0,20.0,0.0,0.0,0.0,2630.0,2886.0,13007.0,160600.0,136.0,31.0,361.0,6.0,8.0,1.0,2478.0,5.567258501354198,4.712404712404712,0.8548537889494856,-2.9724381625441696,True,True,True,True,False,False,False,False,0.49069996406740346,1.5648510382184775,6.179270082369694,18.6879325910322,-0.027340472721152864,1.685224195004514,-0.036453963628203745,0.6018657839301835,-6.7174352759667215,79.14535058681913,-0.03465003465003465,0.0,False,True,True,False
36005009000,"Census Tract 90, Bronx County, New York",3636,28631.0,409400.0,282.0,99.0,844.0,0.0,138.0,0.0,26.0,17.0,2512.0,3669.538028,15769.59601,189664.6855,163.1264629,146.46894840000004,1246.560081,12.0,51.86881185,1.0,2180.64019,7.755775577557756,4.445422329875907,3.3103532476818494,0.3514153402540303,True,True,False,True,False,True,False,False,-1.2687096826916213,2.722772277227723,-10.758169644065088,23.212321232123212,0.0030163622835224224,0.0,0.013037927312955055,3.7953795379537953,9.661439507531313,69.08690869086908,-0.02725138675140063,0.0,False,False,False,True
36005009200,"Census Tract 92, Bronx County, New York",5975,38708.0,465400.0,694.0,103.0,938.0,8.0,839.0,0.0,258.0,180.0,3657.0,4877.0,36589.0,202700.0,488.0,494.0,630.0,46.0,620.0,0.0,2926.0,11.615062761506277,10.006151322534345,1.6089114389719317,0.39024495058014613,True,True,False,True,False,True,True,False,-8.405328400836307,1.7238493723849373,2.7809674477502195,15.698744769874477,-0.17332831161210127,0.13389121338912136,-2.33616419998919,14.0418410041841,1.2091218021916603,61.20502092050209,0.0,0.0,False,False,False,True
36005009300,"Census Tract 93, Bronx County, New York",6601,30811.0,372000.0,396.0,65.0,1861.0,33.0,0.0,0.0,0.0,29.0,4631.0,5531.0,18371.23821,159557.3864,112.0,91.0,1363.0,20.0,15.0,1.0,4025.0,5.999091046811089,2.024950280238655,3.974140766572434,0.39951521247311833,True,True,True,True,False,True,True,False,-0.6605728147072383,0.9846992879866687,3.5497763620733096,28.192698076049084,-0.058613868024740834,0.4999242539009241,-0.04396040101855567,0.0,-2.615613731980318,70.15603696409634,-0.01807991321641656,0.0,False,True,True,False
36005009600,"Census Tract 96, Bronx County, New York",2597,47250.0,400600.0,357.0,175.0,509.0,10.0,500.0,0.0,0.0,7.0,1406.0,2099.0,39218.22353,200276.3359,210.0,350.0,317.0,24.0,183.0,0.0,1134.0,13.746630727762803,10.004764173415913,3.74186655434689,0.3000827002995507,True,True,False,True,False,True,False,False,-9.936062481299654,6.738544474393531,4.497108199936784,19.5995379283789,-0.21925837761641997,0.3850596842510589,-1.6718451293252041,19.252984212552946,0.11366506925295283,54.13939160569888,0.0,0.0,False,False,False,True
36005009800,"Census Tract 98, Bronx County, New York",5306,54007.0,413100.0,962.0,139.0,1122.0,0.0,172.0,0.0,84.0,6.0,3783.0,5538.0,38642.0,198300.0,562.0,279.0,1618.0,26.0,224.0,0.0,3329.0,18.130418394270638,10.148067894546768,7.98235049972387,0.3279593318809005,True,True,False,True,True,True,False,False,-2.4182439879790207,2.6196758386732,-8.070450985460834,21.14587259705993,0.020527739878143103,0.0,0.1768543743347717,3.2416132679984924,11.184691533273792,71.2966453071994,0.0,0.0,False,False,False,True
36005011000,"Census Tract 110, Bronx County, New York",151,,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,38.46196788,9461.00025,186299.9947,5.619128704,13.17588806,7.266114712,0.0,1.065696836,0.0,16.9542675,24.503311258278146,14.60957151628717,9.893739741990975,,False,False,False,True,True,False,False,False,-34.25692648152666,0.0,-18.891687327777987,0.0,0.0,0.0,-2.0650213441247,0.0,55.91939665464668,100.0,0.0,0.0,True,False,False,False
36005011502,"Census Tract 115.02, Bronx County, New York",4656,22321.0,395000.0,311.0,26.0,1371.0,0.0,52.0,0.0,0.0,0.0,3207.0,4139.0,14167.0,158300.0,63.0,52.0,1103.0,8.0,11.0,0.0,2952.0,6.679553264604811,1.5221067890794877,5.157446475525323,0.4389367088607595,True,True,True,True,False,True,True,False,-0.6979228676349103,0.5584192439862543,2.7969272671570167,29.445876288659793,-0.021462095945947057,0.0,-0.02951038192567723,1.1168384879725086,-2.4427092803431236,68.87886597938144,0.0,0.0,False,True,True,False
36005011700,"Census Tract 117, Bronx County, New York",1536,26500.0,9999.0,100.0,45.0,438.0,10.0,0.0,0.0,0.0,0.0,1053.0,1695.0,16605.7986,128583.3333,31.0,12.0,562.0,4.0,11.0,0.0,1103.0,6.510416666666667,1.8289085545722714,4.681508112094395,-17.003467008700866,True,True,True,True,False,False,False,False,2.2217228982300883,2.9296875,-4.64071718289086,28.515625,0.02442846607669613,0.6510416666666667,0.06717828171091433,0.0,3.4809411873156364,68.5546875,0.0,0.0,False,True,True,False
36005011800,"Census Tract 118, Bronx County, New York",5267,85048.0,408500.0,795.0,3677.0,101.0,0.0,251.0,8.0,0.0,46.0,1184.0,5058.094576,57650.76524,191220.8812,710.1373769999999,4154.923245,58.72258872,16.040519,86.76310772,0.006753166,604.4999217999998,15.093981393582684,14.039622358377978,1.0543590352047065,0.34465303872705016,True,True,False,False,False,True,False,False,-12.332003049175668,69.81203721283464,0.7566375040447919,1.917600151889121,-0.012578181820528889,0.0,-0.06803533877029122,4.765521169546232,10.528450735857747,22.479589899373455,0.15175560888695494,0.15188912094171253,False,False,False,True
36005011900,"Census Tract 119, Bronx County, New York",5179,23224.0,,214.0,9.0,1598.0,36.0,14.0,0.0,45.0,43.0,3453.0,4793.0,16990.0,119700.0,122.0,52.0,1248.0,24.0,33.0,0.0,3414.0,4.1320718285383276,2.5453786772376383,1.5866931513006892,,True,True,True,True,False,False,False,False,-0.9111367800124619,0.1737787217609577,4.817405443439089,30.855377486001156,-0.037320306891844846,0.6951148870438308,-0.05131542197628669,0.27032245607260086,-4.555772527734121,66.67310291562077,0.0,0.0,False,True,True,False
36005012101,"Census Tract 121.01, Bronx County, New York",2875,29294.0,407500.0,186.0,86.0,715.0,11.0,36.0,0.0,31.0,17.0,1990.0,2878.0,21424.0,171000.0,155.0,47.0,740.0,7.0,12.0,0.0,2071.0,6.469565217391304,5.385684503127171,1.083880714264133,0.412515337423313,True,True,True,True,False,True,True,False,1.3582258210713962,2.991304347826087,-0.8427349910868074,24.869565217391305,0.00025379943801551175,0.3826086956521739,0.0004350847508837741,1.2521739130434784,-2.7423029277578053,69.21739130434783,0.0,0.0,False,True,True,False
36005012102,"Census Tract 121.02, Bronx County, New York",1682,18692.0,,81.0,5.0,202.0,0.0,0.0,0.0,10.0,6.0,1459.0,1619.0,17688.0,225000.0,24.0,13.0,269.0,1.0,1.0,0.0,1319.0,4.815695600475625,1.4823965410747375,3.333299059400887,,True,True,False,True,False,False,False,False,-0.5056996325589629,0.2972651605231867,-4.605682079409274,12.009512485136742,-0.0023134904401434023,0.0,-0.0023134904401434023,0.0,5.271930604100092,86.74197384066588,0.0,0.0,False,False,False,True
36005012300,"Census Tract 123, Bronx County, New York",3893,24474.0,432700.0,345.0,67.0,1076.0,46.0,42.0,0.0,64.0,11.0,2633.0,2920.896047,17901.45905,167500.0,95.0,46.0,671.3792093999998,5.0,18.0,4.0,2175.516838,8.862060107885949,3.252426600308929,5.609633507577019,0.45805407903859496,True,True,True,True,False,True,True,False,0.14617856414313835,1.7210377600821989,4.6539674259163455,27.639352684305162,-0.04274469364720293,1.1816080143847931,-0.15388089712993064,1.0788594913948113,-6.8469303558566565,67.63421525815566,-0.13694427790774438,0.0,False,True,True,False
36005012500,"Census Tract 125, Bronx County, New York",4311,28359.0,431600.0,336.0,58.0,1223.0,37.0,69.0,0.0,40.0,27.0,2866.0,2271.0,27566.0,160800.0,184.0,31.0,845.0,6.0,59.0,0.0,1297.0,7.79401530967293,8.102157639806252,-0.3081423301333226,0.4784059314179796,True,True,True,True,False,True,True,False,-0.019641928561600963,1.3453954998840176,-8.838990423257517,28.369287868244026,-0.1250219477867898,0.8582695430294595,-1.2293824865700995,1.6005567153792624,9.36969020603187,66.48109487357921,0.0,0.0,False,True,True,False
36005012701,"Census Tract 127.01, Bronx County, New York",1954,18777.0,339100.0,152.0,49.0,324.0,18.0,68.0,0.0,0.0,0.0,1495.0,2309.0,12342.0,166400.0,77.0,42.0,536.0,0.0,39.0,0.0,1692.0,7.778915046059366,3.3347769597228236,4.444138086336542,0.3130050132704218,True,True,True,True,False,True,False,False,0.6887073101428127,2.5076765609007166,-6.632140797458035,16.581371545547594,0.0,0.9211873080859775,0.30686295848251666,3.480040941658137,3.231248113274887,76.50972364380758,0.0,0.0,False,True,True,False
36005012901,"Census Tract 129.01, Bronx County, New York",4240,20243.0,543300.0,199.0,105.0,1551.0,0.0,89.0,0.0,22.0,26.0,2447.0,2728.0,13214.0,136400.0,99.0,32.0,772.0,7.0,25.0,0.0,1888.0,4.693396226415095,3.629032258064516,1.0643639683505786,0.6485183140069943,True,True,True,True,False,True,True,False,1.303394566480385,2.4764150943396226,8.281068444641175,36.58018867924528,-0.09150390084656668,0.0,-0.3267996458805954,2.099056603773585,-11.495946992751634,57.71226415094339,0.0,0.0,False,True,True,False
36005013000,"Census Tract 130, Bronx County, New York",1447,76488.0,437900.0,264.0,629.0,17.0,0.0,0.0,0.0,0.0,30.0,771.0,1179.0,48500.0,231500.0,130.0,719.0,8.0,0.0,9.0,0.0,374.0,18.244644091223222,11.02629346904156,7.218350622181662,0.2598766841744691,True,True,False,False,False,True,False,False,-17.514637930660548,43.46924671734623,0.4963033693178188,1.1748445058742225,0.0,0.0,-0.14138227551607163,0.0,21.560855632401395,53.28265376641327,0.0,0.0,False,False,False,True
36005013100,"Census Tract 131, Bronx County, New York",5008,29114.0,397100.0,358.0,31.0,1427.0,0.0,7.0,0.0,7.0,40.0,3496.0,3519.0,13281.0,221900.0,182.0,25.0,1171.0,19.0,3.0,3.0,2272.0,7.1485623003194885,5.171923842000568,1.97663845831892,0.21767816670863763,True,True,False,True,False,True,False,False,-0.09141951451136554,0.6190095846645367,-4.78209005971236,28.4944089456869,-0.16053314412767938,0.0,-0.02534733854647568,0.13977635782747602,5.2445101761591815,69.80830670926518,-0.08525149190110827,0.0,False,False,False,True
36005013200,"Census Tract 132, Bronx County, New York",7160,100258.0,451900.0,1747.0,2106.0,958.0,0.0,286.0,0.0,276.0,38.0,3496.0,5635.905309000002,54508.99819,196699.992,630.8626098999998,3224.07666,213.2774048,11.95948029,225.2368927,1.993246794,1918.5,24.399441340782122,11.193633947195185,13.205807393586937,0.3906174180128347,True,True,False,False,True,True,True,False,-27.792604047910384,29.413407821229047,9.595626590455483,13.379888268156426,-0.045169735514846154,0.0,-0.8506967380473678,3.994413407821229,14.786144360484307,48.8268156424581,-0.03536693192515097,0.0,False,False,False,True
36005013300,"Census Tract 133, Bronx County, New York",6095,21731.0,,440.0,91.0,2181.0,134.0,25.0,0.0,0.0,0.0,3681.0,6047.0,16426.0,92400.0,237.0,37.0,2840.0,8.0,18.0,0.0,3136.0,7.219031993437244,3.9192988258640646,3.299733167573179,,True,True,True,True,False,False,False,False,0.8811534150114504,1.4930270713699754,-11.18200836678178,35.783429040196886,-0.001041879626817177,2.198523379819524,-0.0023442291603386067,0.41017227235438886,8.533338723613348,60.39376538146022,0.0,0.0,False,True,True,False
36005013500,"Census Tract 135, Bronx County, New York",3855,25947.0,313700.0,285.0,54.0,1305.0,9.0,0.0,0.0,0.0,55.0,2441.0,3126.0,14667.0,116100.0,96.0,18.0,1679.0,10.0,15.0,4.0,1397.0,7.392996108949417,3.071017274472169,4.321978834477248,0.4818616512591648,True,True,True,True,False,True,True,False,0.8249624711532,1.4007782101167316,-19.858672462166197,33.85214007782101,-0.060494260513678455,0.23346303501945526,-0.09074139077051757,0.0,18.63066386849593,63.32036316472114,-0.12795905310300704,0.0,False,True,True,False
36005013800,"Census Tract 138, Bronx County, New York",2794,70598.0,279700.0,428.0,1713.0,102.0,0.0,149.0,0.0,32.0,25.0,773.0,1940.0,48813.0,149400.0,229.0,1247.0,35.0,2.0,78.0,0.0,563.0,15.318539727988547,11.804123711340207,3.5144160166483402,0.2521987844118699,True,True,True,False,False,True,False,False,-2.9684006228368673,61.30994989262706,1.846556317292578,3.650680028632784,-0.03151082215941378,0.0,-1.2289220642171368,5.332856120257695,-1.3541904965721905,27.666428060128844,0.0,0.0,False,False,False,True
36005014100,"Census Tract 141, Bronx County, New York",5781,30408.0,251500.0,618.0,19.0,2018.0,42.0,66.0,0.0,8.0,72.0,3598.0,2313.999998,13844.51155,129912.1464,43.79926562,45.41370869,834.2509155,10.0,11.12851897,0.0,1404.206852,10.690192008303061,1.8927945400974888,8.797397468205572,0.27683099419483104,True,True,True,True,True,True,False,False,-1.63390017819679,0.32866286109669607,-1.1448745433762397,34.907455457533295,-0.25917166471009956,0.7265179034769071,-0.2884196787212822,1.1416709911779968,1.5552705557203979,62.238367064521704,0.0,0.0,False,True,True,False
36005014300,"Census Tract 143, Bronx County, New York",1085,16793.0,322500.0,80.0,57.0,542.0,8.0,41.0,0.0,12.0,12.0,413.0,711.9999781,8605.999764,349999.9891,12.20073414,9.586291313,340.7490845000001,0.0,0.8714810009999999,0.0,360.7931213,7.373271889400922,1.7135863083251968,5.659685581075725,-0.5193797976434108,True,True,False,True,False,False,False,False,3.9070669504314077,5.253456221198157,2.0958980926987962,49.953917050691246,0.0,0.7373271889400922,-0.04207819117392991,3.778801843317972,-12.608676623415668,38.064516129032256,0.0,0.0,False,False,False,True
36005014400,"Census Tract 144, Bronx County, New York",6198,24034.0,472000.0,406.0,212.0,1955.0,0.0,140.0,0.0,24.0,15.0,3852.0,5772.99999,21583.752330000007,196314.3781,265.254406,539.3551636,2122.173801000001,27.0,75.06549072,2.0,2993.40554,6.550500161342368,4.59474114774769,1.9557590135946787,0.41771159038135597,True,True,False,True,False,True,True,False,-5.9222607298919065,3.420458212326557,-5.21789615639063,31.542433042917068,-0.032070045476796094,0.0,-0.08916124818994153,2.2587931590835755,10.297260754091376,62.14908034849952,-0.03464403262540106,0.0,False,False,False,True
36005014500,"Census Tract 145, Bronx County, New York",8112,24301.0,,426.0,88.0,2969.0,47.0,7.0,0.0,94.0,14.0,4907.0,4878.0,14264.0,,212.0,42.0,2687.0,34.0,11.0,4.0,2097.0,5.2514792899408285,4.346043460434604,0.9054358295062244,,True,True,False,True,False,False,False,False,0.22380401318806087,1.0848126232741617,-18.48395222117901,36.600098619329394,-0.27787482016832005,0.5793885601577909,-0.08990067711327998,0.08629191321499013,17.501701274409193,60.49063116370809,-0.08200082000820008,0.0,False,False,False,True
36005014701,"Census Tract 147.01, Bronx County, New York",7152,16170.0,,391.0,69.0,3535.0,0.0,8.0,0.0,0.0,19.0,3521.0,5652.000108,10774.99975,204500.0019,133.9924927,43.45702744,2850.056641,14.48567581,19.6591301,0.0,2713.477295,5.467002237136465,2.370709308910721,3.096292928225744,,True,True,False,True,False,False,False,False,0.195886356693594,0.964765100671141,-0.998895846633566,49.42673378076063,-0.0537527047288415,0.0,-0.07295009424149052,0.11185682326621924,1.2218328334963289,49.23098434004474,0.0,0.0,False,False,False,True
